product_id,product_name,category_id,seller_id,brand,sku,price,cost,stock_quantity,created_at,is_active,batch_date
206,Simon & Schuster Self-Help Book Plus,16,78,Simon & Schuster,SKU-BOO-000206,1293.62,827.37,196,2022-10-09 06:42:01,True,full_load
207,Tefal Electric Kettle Mini,5,145,Tefal,SKU-HOM-000207,6761.44,4426.27,384,2025-04-12 01:13:23,True,full_load
208,Nivea Moisturizer Max,10,136,Nivea,SKU-BEA-000208,1678.21,1239.05,284,2022-10-16 20:12:53,True,full_load
209,Samsung Portable SSD Max,2,77,Samsung,SKU-ELE-000209,13349.03,6164.41,128,2023-10-28 19:46:05,True,full_load
210,Dowell Shoe Rack Plus,4,115,Dowell,SKU-HOM-000210,6983.92,3307.16,73,2022-11-18 08:50:15,True,full_load
211,Xiaomi Laptop Sleeve Pro,2,18,Xiaomi,SKU-ELE-000211,1279.27,583.35,280,2025-02-02 18:41:51,False,full_load
212,Logitech USB-C Charger Plus,2,103,Logitech,SKU-ELE-000212,33968.21,16931.54,183,2022-08-03 22:33:08,True,full_load
213,The Ordinary Lipstick Plus,10,56,The Ordinary,SKU-BEA-000213,1319.53,1032.16,427,2024-02-22 20:36:23,True,full_load
214,O'Reilly Programming Guide Mini,16,14,O'Reilly,SKU-BOO-000214,911.62,554.74,470,2024-03-14 03:37:19,False,full_load
215,Jack 'n Jill Instant Coffee Pro,17,101,Jack 'n Jill,SKU-FOO-000215,711.21,465.54,355,2022-03-31 09:02:13,True,full_load
216,Adidas Sneakers Standard,7,95,Adidas,SKU-FAS-000216,3515.26,2316.11,403,2023-06-23 19:37:19,True,full_load
217,Fisher-Price Educational Toy Pro,14,135,Fisher-Price,SKU-KID-000217,3913.17,1936.15,214,2024-06-16 10:36:31,True,full_load
218,Logitech USB-C Charger Mini,1,84,Logitech,SKU-ELE-000218,47147.98,22451.28,4,2025-04-21 06:27:11,True,full_load
219,Acer USB-C Charger Max,1,175,Acer,SKU-ELE-000219,18088.33,12406.75,377,2022-03-31 17:56:01,True,full_load
220,H&M Backpack Plus,9,153,H&M,SKU-FAS-000220,594.91,363.4,176,2023-06-11 14:52:14,True,full_load
221,Nike Cycling Gloves Plus,12,112,Nike,SKU-SPO-000221,7960.71,4894.27,14,2025-09-02 02:06:36,True,full_load
222,Cetaphil Moisturizer Pro,11,135,Cetaphil,SKU-BEA-000222,537.67,348.79,107,2024-01-11 18:30:46,True,full_load
223,Sony Portable SSD Plus,1,192,Sony,SKU-ELE-000223,46392.63,36625.79,92,2022-11-17 09:15:39,True,full_load
224,Adidas Running Shoes Max,9,46,Adidas,SKU-FAS-000224,1463.59,658.95,54,2022-06-10 10:50:06,True,full_load
225,Mattel Educational Toy Max,14,119,Mattel,SKU-KID-000225,3011.25,1361.84,61,2024-07-31 13:10:42,False,full_load
226,Under Armour Resistance Bands Standard,12,28,Under Armour,SKU-SPO-000226,7157.87,5158.99,150,2025-04-25 19:32:52,True,full_load
227,Oster Storage Box Mini,5,140,Oster,SKU-HOM-000227,2518.12,1182.09,428,2023-02-21 15:24:07,True,full_load
228,Hanabishi LED Desk Lamp Standard,4,148,Hanabishi,SKU-HOM-000228,1187.45,651.89,89,2023-08-06 05:26:28,False,full_load
229,Decathlon Yoga Mat Pro,13,109,Decathlon,SKU-SPO-000229,13301.61,9426.5,438,2024-06-27 00:15:59,True,full_load
230,IKEA Dining Chair Plus,5,48,IKEA,SKU-HOM-000230,10039.68,7805.04,492,2023-10-04 21:32:08,False,full_load
231,Samsung Bluetooth Speaker Mini,1,141,Samsung,SKU-ELE-000231,33264.72,23714.82,347,2022-10-14 10:21:38,True,full_load
232,Nike Yoga Mat Max,13,127,Nike,SKU-SPO-000232,4879.7,3376.12,12,2024-04-28 18:02:42,True,full_load
233,Monde Nissin Chocolate Cookies Pro,18,116,Monde Nissin,SKU-FOO-000233,460.02,352.3,41,2025-06-06 10:11:16,True,full_load
234,H&M Cotton T-Shirt Mini,9,50,H&M,SKU-FAS-000234,4167.45,3043.67,5,2024-11-30 12:00:17,False,full_load
235,The Ordinary Moisturizer Pro,10,75,The Ordinary,SKU-BEA-000235,1998.99,1422.99,211,2022-10-14 23:57:58,True,full_load
236,Mattel Puzzle Set Max,14,47,Mattel,SKU-KID-000236,1892.16,1396.87,114,2024-06-16 05:26:53,True,full_load
237,Adidas Sneakers Max,7,113,Adidas,SKU-FAS-000237,1076.83,537.19,123,2023-11-05 00:01:52,True,full_load
238,The Ordinary Moisturizer Lite,11,2,The Ordinary,SKU-BEA-000238,1676.9,1118.05,379,2022-02-20 12:06:34,True,full_load
239,Uniqlo Cotton T-Shirt Pro,9,84,Uniqlo,SKU-FAS-000239,424.57,238.56,179,2025-09-30 13:10:51,True,full_load
240,Jack 'n Jill Potato Chips Standard,18,157,Jack 'n Jill,SKU-FOO-000240,438.71,306.46,309,2024-12-21 16:09:55,True,full_load
241,HarperCollins Mystery Novel Max,16,155,HarperCollins,SKU-BOO-000241,1153.36,733.48,80,2024-12-24 12:31:26,False,full_load
242,Sony Webcam Standard,1,127,Sony,SKU-ELE-000242,27599.84,15070.47,458,2022-09-06 15:40:03,True,full_load
243,Adidas Casual Polo Plus,7,100,Adidas,SKU-FAS-000243,2034.81,1356.75,152,2022-03-16 04:32:50,False,full_load
244,H&M Cotton T-Shirt Pro,8,145,H&M,SKU-FAS-000244,2585.1,1992.93,220,2025-07-14 01:14:24,True,full_load
245,H&M Casual Polo Pro,8,116,H&M,SKU-FAS-000245,1322.3,606.01,441,2023-12-06 16:04:40,True,full_load
246,Simon & Schuster Business Book Pro,16,165,Simon & Schuster,SKU-BOO-000246,1202.32,669.99,250,2024-07-02 14:24:30,True,full_load
247,Acer Wireless Earbuds Max,3,192,Acer,SKU-ELE-000247,8585.16,4529.73,0,2025-01-27 19:24:49,True,full_load
248,JBL Smartphone Standard,2,140,JBL,SKU-ELE-000248,24477.36,16958.7,383,2023-10-13 10:06:45,True,full_load
249,H&M Cotton T-Shirt Pro,8,94,H&M,SKU-FAS-000249,3007.23,1708.52,279,2022-03-11 06:36:59,True,full_load
250,Nike Cycling Gloves Pro,12,184,Nike,SKU-SPO-000250,12409.17,7308.35,23,2024-07-13 08:01:22,True,full_load
251,IKEA Electric Kettle Mini,6,198,IKEA,SKU-HOM-000251,7709.14,6127.31,416,2025-10-02 07:41:40,True,full_load
252,Oster Air Fryer Lite,6,9,Oster,SKU-HOM-000252,9847.81,4569.86,467,2024-06-08 05:27:02,True,full_load
253,Coca-Cola Instant Coffee Mini,17,58,Coca-Cola,SKU-FOO-000253,772.87,384.33,126,2022-10-26 22:15:17,True,full_load
254,Fisher-Price Toy Car Mini,14,2,Fisher-Price,SKU-KID-000254,785.22,519.89,20,2022-04-15 10:43:37,True,full_load
255,Dowell Electric Kettle Mini,5,96,Dowell,SKU-HOM-000255,8123.24,5714.61,498,2025-08-18 21:02:51,True,full_load
256,Xiaomi Laptop Sleeve Mini,1,159,Xiaomi,SKU-ELE-000256,42653.92,33995.55,407,2023-05-26 09:38:03,True,full_load
257,Whiskas Dog Leash Lite,19,9,Whiskas,SKU-PET-000257,2949.95,1458.98,416,2024-02-23 09:25:46,True,full_load
258,Puma Water Bottle Pro,13,144,Puma,SKU-SPO-000258,5010.22,3226.71,99,2024-08-27 00:15:53,True,full_load
259,Adidas Resistance Bands Mini,12,63,Adidas,SKU-SPO-000259,2859.23,2274.71,126,2025-08-13 02:54:38,True,full_load
260,Jack 'n Jill Fruit Juice Pro,17,42,Jack 'n Jill,SKU-FOO-000260,483.87,335.18,415,2022-01-12 06:01:06,True,full_load
261,Jack 'n Jill Trail Mix Plus,18,89,Jack 'n Jill,SKU-FOO-000261,219.52,141.12,62,2022-12-25 01:20:36,True,full_load
262,Asus Bluetooth Speaker Pro,1,69,Asus,SKU-ELE-000262,26399.05,14390.79,296,2025-09-28 13:44:08,True,full_load
263,Uniqlo Jogger Pants Mini,9,200,Uniqlo,SKU-FAS-000263,3568.34,2300.73,447,2025-11-11 00:31:17,True,full_load
264,Sony Wireless Earbuds Standard,2,158,Sony,SKU-ELE-000264,22982.09,13658.21,124,2022-08-10 14:06:51,False,full_load
265,Tefal Storage Box Max,5,103,Tefal,SKU-HOM-000265,1502.56,1171.05,158,2023-12-16 06:03:16,True,full_load
266,Adidas Yoga Mat Standard,12,72,Adidas,SKU-SPO-000266,2912.64,1578.26,93,2023-08-20 09:58:37,True,full_load
267,Lego Doll House Pro,14,69,Lego,SKU-KID-000267,1913.68,927.19,229,2025-11-01 17:19:46,True,full_load
268,HarperCollins Mystery Novel Max,15,26,HarperCollins,SKU-BOO-000268,1259.81,602.27,38,2023-11-25 08:42:26,True,full_load
269,Logitech Laptop Sleeve Pro,3,26,Logitech,SKU-ELE-000269,26056.02,17020.47,205,2025-01-27 10:30:33,True,full_load
270,Uniqlo Backpack Mini,8,109,Uniqlo,SKU-FAS-000270,2311.31,1561.02,341,2022-08-23 19:05:07,True,full_load
271,H&M Sneakers Max,8,162,H&M,SKU-FAS-000271,2862.5,2115.61,459,2022-06-09 19:51:13,True,full_load
272,IKEA Shoe Rack Standard,4,180,IKEA,SKU-HOM-000272,6584.53,3824.51,414,2023-11-28 19:51:34,True,full_load
273,Maybelline Serum Lite,11,7,Maybelline,SKU-BEA-000273,181.43,116.78,337,2022-09-03 23:18:46,True,full_load
274,Pepsi Potato Chips Pro,18,137,Pepsi,SKU-FOO-000274,759.48,565.63,31,2023-02-25 04:18:15,True,full_load
275,Maybelline Facial Cleanser Mini,11,181,Maybelline,SKU-BEA-000275,336.91,185.32,117,2024-12-09 13:27:02,True,full_load
276,Nestle Potato Chips Standard,17,91,Nestle,SKU-FOO-000276,88.23,58.77,107,2023-02-25 20:05:58,True,full_load
277,Apple Power Bank Plus,1,36,Apple,SKU-ELE-000277,36647.05,22774.48,153,2022-06-13 05:11:56,True,full_load
278,O'Reilly Self-Help Book Lite,16,13,O'Reilly,SKU-BOO-000278,1013.19,618.93,326,2023-12-18 03:09:26,True,full_load
279,Jack 'n Jill Instant Coffee Mini,17,120,Jack 'n Jill,SKU-FOO-000279,316.58,216.61,379,2024-12-11 15:26:34,True,full_load
280,Fisher-Price Building Blocks Lite,14,34,Fisher-Price,SKU-KID-000280,2884.88,1561.89,120,2024-04-27 00:37:27,True,full_load
281,Acer Webcam Standard,3,66,Acer,SKU-ELE-000281,819.99,511.41,92,2024-07-06 14:55:14,True,full_load
282,Puma Cycling Gloves Max,12,2,Puma,SKU-SPO-000282,7940.31,6064.82,21,2024-02-05 06:52:56,True,full_load
283,Monde Nissin Trail Mix Pro,18,163,Monde Nissin,SKU-FOO-000283,173.47,89.06,450,2022-11-21 14:57:04,True,full_load
284,Hasbro Puzzle Set Standard,14,44,Hasbro,SKU-KID-000284,217.23,147.13,446,2023-07-11 02:01:50,True,full_load
285,Fisher-Price Puzzle Set Max,14,15,Fisher-Price,SKU-KID-000285,4985.2,3499.89,277,2025-01-17 21:45:43,True,full_load
286,Puma Yoga Mat Lite,12,111,Puma,SKU-SPO-000286,7805.17,5371.27,325,2023-06-03 03:24:15,True,full_load
287,HarperCollins Fantasy Novel Pro,15,92,HarperCollins,SKU-BOO-000287,984.83,693.46,164,2025-04-18 16:02:12,True,full_load
288,Logitech Gaming Mouse Max,2,182,Logitech,SKU-ELE-000288,7586.49,5160.34,88,2025-05-09 22:45:25,True,full_load
289,Royal Canin Dog Leash Max,19,131,Royal Canin,SKU-PET-000289,2704.52,1355.89,337,2022-07-14 16:36:52,True,full_load
290,Acer Smartphone Pro,1,44,Acer,SKU-ELE-000290,14827.32,10736.84,399,2025-09-01 11:30:52,True,full_load
291,Cetaphil Facial Cleanser Lite,11,82,Cetaphil,SKU-BEA-000291,1032.49,525.43,86,2023-09-01 14:59:39,True,full_load
292,Adidas Dumbbell Set Standard,13,45,Adidas,SKU-SPO-000292,10531.11,6076.91,54,2025-03-18 19:46:07,True,full_load
293,Under Armour Resistance Bands Mini,13,91,Under Armour,SKU-SPO-000293,14669.45,9592.65,88,2023-11-26 17:38:58,True,full_load
294,The Ordinary Conditioner Mini,10,49,The Ordinary,SKU-BEA-000294,1064.28,655.49,92,2025-09-30 07:02:50,True,full_load
295,Coca-Cola Instant Coffee Pro,18,24,Coca-Cola,SKU-FOO-000295,796.8,479.95,140,2025-12-03 08:49:06,True,full_load
296,Decathlon Resistance Bands Lite,13,146,Decathlon,SKU-SPO-000296,11059.67,8368.49,403,2022-01-18 18:41:17,True,full_load
297,Nivea Lipstick Pro,10,180,Nivea,SKU-BEA-000297,773.33,517.07,355,2025-07-15 15:38:42,True,full_load
298,Philips Shoe Rack Standard,4,35,Philips,SKU-HOM-000298,5876.3,4674.09,470,2023-02-12 10:21:55,True,full_load
299,Penguin Fantasy Novel Mini,15,88,Penguin,SKU-BOO-000299,572.26,423.26,99,2023-10-31 11:03:59,True,full_load
300,Cetaphil Shampoo Standard,10,123,Cetaphil,SKU-BEA-000300,1875.04,1196.21,367,2022-01-30 03:32:14,True,full_load
301,Maybelline Shampoo Standard,11,20,Maybelline,SKU-BEA-000301,572.51,422.19,112,2024-06-12 02:36:06,True,full_load
302,Adidas Running Shoes Pro,7,196,Adidas,SKU-FAS-000302,4907.81,3249.33,152,2022-09-07 01:14:28,True,full_load
303,Penguin Fantasy Novel Pro,16,24,Penguin,SKU-BOO-000303,675.69,460.94,436,2023-08-17 21:58:42,True,full_load
304,JBL Wireless Earbuds Lite,2,12,JBL,SKU-ELE-000304,25432.59,18825.27,236,2022-08-12 00:32:04,True,full_load
305,Uniqlo Jogger Pants Mini,8,10,Uniqlo,SKU-FAS-000305,4635.55,3416.93,56,2023-09-14 17:46:41,False,full_load
306,Under Armour Yoga Mat Max,12,192,Under Armour,SKU-SPO-000306,5596.9,4132.75,445,2023-11-09 04:30:56,True,full_load
307,L'Oreal Shampoo Lite,11,73,L'Oreal,SKU-BEA-000307,1040.6,497.62,480,2025-01-12 23:04:31,True,full_load
308,Zara Casual Polo Pro,7,4,Zara,SKU-FAS-000308,3630.54,1938.99,88,2023-12-21 06:57:58,True,full_load
309,Nike Backpack Max,8,109,Nike,SKU-FAS-000309,461.66,258.49,75,2024-10-20 18:35:51,True,full_load
310,Nike Resistance Bands Pro,13,173,Nike,SKU-SPO-000310,6646.99,4965.07,210,2025-05-06 18:52:18,True,full_load
311,The Ordinary Sunscreen Mini,10,165,The Ordinary,SKU-BEA-000311,1263.1,860.92,47,2025-01-11 21:50:16,False,full_load
312,Tefal LED Desk Lamp Plus,6,77,Tefal,SKU-HOM-000312,10790.77,6838.84,199,2022-06-04 00:16:24,True,full_load
313,IKEA LED Desk Lamp Max,6,74,IKEA,SKU-HOM-000313,10305.03,8022.98,237,2022-10-05 13:33:56,True,full_load
314,Acer Portable SSD Max,1,100,Acer,SKU-ELE-000314,42800.1,24353.32,470,2025-10-21 05:45:23,True,full_load
315,Dowell LED Desk Lamp Mini,6,109,Dowell,SKU-HOM-000315,641.74,361.12,149,2024-07-27 21:51:28,True,full_load
316,Oster Shoe Rack Standard,4,12,Oster,SKU-HOM-000316,9533.91,6998.37,167,2024-01-06 08:56:25,True,full_load
317,The Ordinary Serum Max,11,26,The Ordinary,SKU-BEA-000317,1528.29,790.44,44,2022-01-31 17:11:02,True,full_load
318,Xiaomi Gaming Mouse Mini,3,127,Xiaomi,SKU-ELE-000318,42872.05,30545.64,93,2024-12-19 06:28:00,True,full_load
319,Oster LED Desk Lamp Max,5,44,Oster,SKU-HOM-000319,5897.46,2830.14,136,2023-04-23 22:06:53,True,full_load
320,Philips Dining Chair Pro,5,20,Philips,SKU-HOM-000320,582.06,272.67,176,2023-02-22 08:40:40,True,full_load
321,Fisher-Price Doll House Max,14,86,Fisher-Price,SKU-KID-000321,3143.51,2388.07,130,2024-06-08 12:03:23,True,full_load
322,Penguin Mystery Novel Mini,15,195,Penguin,SKU-BOO-000322,494.69,277.68,150,2025-09-19 22:32:33,True,full_load
323,Xiaomi USB-C Charger Pro,1,95,Xiaomi,SKU-ELE-000323,48202.42,28051.16,286,2023-10-12 08:58:31,True,full_load
324,Under Armour Resistance Bands Pro,13,72,Under Armour,SKU-SPO-000324,2186.5,1220.92,222,2024-03-12 03:20:57,True,full_load
325,Apple Wireless Earbuds Standard,2,69,Apple,SKU-ELE-000325,42439.84,22157.92,173,2024-07-14 06:19:39,True,full_load
326,Penshoppe Casual Polo Max,7,87,Penshoppe,SKU-FAS-000326,4181.92,2077.55,483,2025-02-26 12:43:37,True,full_load
327,O'Reilly Business Book Pro,15,24,O'Reilly,SKU-BOO-000327,145.43,77.44,399,2023-05-15 02:27:02,True,full_load
328,Penguin Fantasy Novel Pro,16,5,Penguin,SKU-BOO-000328,1137.22,727.71,273,2024-01-11 22:11:35,True,full_load
329,O'Reilly Programming Guide Mini,15,173,O'Reilly,SKU-BOO-000329,1311.8,855.33,433,2024-01-30 05:07:42,True,full_load
330,Nike Dumbbell Set Pro,13,106,Nike,SKU-SPO-000330,13671.47,9584.27,258,2023-12-09 18:23:52,False,full_load
331,Pepsi Potato Chips Pro,18,134,Pepsi,SKU-FOO-000331,462.29,275.53,26,2023-12-11 23:33:11,True,full_load
332,Maybelline Serum Max,10,97,Maybelline,SKU-BEA-000332,515.52,292.02,333,2025-08-02 22:18:57,False,full_load
333,Hasbro Puzzle Set Max,14,90,Hasbro,SKU-KID-000333,4812.86,3236.98,239,2025-08-11 23:59:03,True,full_load
334,HarperCollins Self-Help Book Lite,15,100,HarperCollins,SKU-BOO-000334,849.76,524.25,414,2025-12-07 08:11:38,True,full_load
335,Acer Smartphone Plus,3,18,Acer,SKU-ELE-000335,16554.28,12966.15,265,2022-05-16 08:21:51,True,full_load
336,Dowell Nonstick Pan Standard,4,133,Dowell,SKU-HOM-000336,3743.15,2950.71,231,2022-08-20 16:48:58,True,full_load
337,Tefal Storage Box Standard,5,179,Tefal,SKU-HOM-000337,434.89,277.0,264,2025-04-22 03:18:19,True,full_load
338,Under Armour Water Bottle Lite,13,11,Under Armour,SKU-SPO-000338,12713.93,5984.03,10,2023-08-22 04:01:50,True,full_load
339,Cetaphil Lipstick Max,11,61,Cetaphil,SKU-BEA-000339,197.09,111.86,172,2022-02-21 16:15:13,True,full_load
340,Fisher-Price Educational Toy Mini,14,59,Fisher-Price,SKU-KID-000340,4381.72,2346.2,217,2025-11-22 03:57:44,True,full_load
341,Coca-Cola Chocolate Cookies Max,17,63,Coca-Cola,SKU-FOO-000341,567.59,421.78,330,2024-01-21 09:17:48,True,full_load
342,Samsung USB-C Charger Max,3,55,Samsung,SKU-ELE-000342,10016.77,5592.51,405,2024-12-24 17:19:20,True,full_load
343,Jack 'n Jill Instant Coffee Pro,17,31,Jack 'n Jill,SKU-FOO-000343,557.65,263.45,93,2025-02-15 14:53:32,True,full_load
344,Hanabishi Air Fryer Standard,4,122,Hanabishi,SKU-HOM-000344,5880.07,3098.98,8,2024-08-12 07:04:33,True,full_load
345,Hasbro Puzzle Set Pro,14,116,Hasbro,SKU-KID-000345,4377.19,2610.65,389,2024-02-20 10:08:04,True,full_load
346,Pedigree Dog Leash Max,19,154,Pedigree,SKU-PET-000346,153.22,90.89,105,2025-03-13 07:20:10,True,full_load
347,Asus Gaming Mouse Plus,2,53,Asus,SKU-ELE-000347,30679.25,23631.75,355,2024-03-11 01:58:50,True,full_load
348,Aozi Dog Leash Standard,20,129,Aozi,SKU-PET-000348,211.53,128.45,432,2025-02-26 11:42:02,True,full_load
349,Uniqlo Cotton T-Shirt Plus,8,164,Uniqlo,SKU-FAS-000349,3924.21,2875.6,154,2024-09-16 05:38:53,True,full_load
350,Apple Portable SSD Standard,3,36,Apple,SKU-ELE-000350,14986.43,9604.8,331,2023-02-12 13:33:17,True,full_load
351,Maybelline Serum Max,11,109,Maybelline,SKU-BEA-000351,871.47,581.73,370,2024-11-26 16:24:17,True,full_load
352,Philips LED Desk Lamp Pro,4,105,Philips,SKU-HOM-000352,11972.42,6491.96,31,2025-07-27 05:47:50,True,full_load
353,Adidas Cycling Gloves Plus,12,103,Adidas,SKU-SPO-000353,2143.16,1452.13,450,2025-10-24 08:59:26,True,full_load
354,Whiskas Cat Toy Lite,19,50,Whiskas,SKU-PET-000354,1173.39,743.77,344,2022-05-05 10:03:01,False,full_load
355,Adidas Backpack Standard,8,138,Adidas,SKU-FAS-000355,692.14,314.35,78,2024-05-22 19:22:17,True,full_load
356,Tefal LED Desk Lamp Max,4,83,Tefal,SKU-HOM-000356,4106.74,2213.49,234,2022-05-21 11:44:11,True,full_load
357,JBL Smartphone Lite,3,2,JBL,SKU-ELE-000357,26509.53,12945.18,87,2023-02-12 15:31:21,True,full_load
358,Coca-Cola Chocolate Cookies Pro,18,75,Coca-Cola,SKU-FOO-000358,147.39,101.21,356,2025-01-20 07:36:42,True,full_load
359,Whiskas Dog Food Plus,20,176,Whiskas,SKU-PET-000359,1087.14,732.9,121,2025-04-12 20:02:50,False,full_load
360,The Ordinary Shampoo Standard,10,78,The Ordinary,SKU-BEA-000360,723.04,551.88,144,2022-06-25 11:15:26,True,full_load
361,Decathlon Basketball Max,13,145,Decathlon,SKU-SPO-000361,3971.76,3059.65,194,2022-02-11 14:34:54,True,full_load
362,Hanabishi Electric Kettle Lite,6,17,Hanabishi,SKU-HOM-000362,9846.95,5588.03,97,2023-11-14 06:09:37,True,full_load
363,HarperCollins Business Book Pro,15,67,HarperCollins,SKU-BOO-000363,595.69,404.79,467,2024-05-22 02:55:33,True,full_load
364,Royal Canin Cat Litter Standard,19,199,Royal Canin,SKU-PET-000364,143.12,87.8,75,2024-12-19 08:00:52,True,full_load
365,Dowell Storage Box Max,6,178,Dowell,SKU-HOM-000365,1077.87,701.37,275,2025-01-30 17:59:53,True,full_load
366,Samsung USB-C Charger Plus,3,121,Samsung,SKU-ELE-000366,36192.21,19543.91,488,2023-08-09 12:02:34,True,full_load
367,Xiaomi Bluetooth Speaker Mini,1,170,Xiaomi,SKU-ELE-000367,49967.84,26183.2,330,2025-10-03 17:40:37,True,full_load
368,Nike Slim Fit Jeans Max,7,194,Nike,SKU-FAS-000368,3952.3,2060.39,435,2024-10-07 12:04:35,True,full_load
369,Hanabishi Dining Chair Plus,6,198,Hanabishi,SKU-HOM-000369,9470.09,5069.32,47,2024-03-04 19:32:36,True,full_load
370,Philips Nonstick Pan Standard,4,52,Philips,SKU-HOM-000370,7673.92,5760.25,27,2024-01-10 08:51:03,False,full_load
371,H&M Sneakers Standard,8,40,H&M,SKU-FAS-000371,2358.45,1346.3,450,2023-11-25 06:01:20,True,full_load
372,Samsung Webcam Plus,1,8,Samsung,SKU-ELE-000372,10381.63,7398.89,443,2025-10-27 09:20:37,False,full_load
373,Philips Dining Chair Max,4,17,Philips,SKU-HOM-000373,495.66,316.94,270,2022-08-22 08:42:21,True,full_load
374,Zara Running Shoes Plus,8,107,Zara,SKU-FAS-000374,3051.85,2141.65,394,2025-09-13 16:22:45,True,full_load
375,Decathlon Dumbbell Set Standard,13,77,Decathlon,SKU-SPO-000375,2929.06,1628.08,435,2024-10-23 01:43:23,True,full_load
376,Hanabishi Electric Kettle Lite,4,38,Hanabishi,SKU-HOM-000376,3781.34,2975.06,328,2022-10-13 14:27:05,True,full_load
377,Simon & Schuster Programming Guide Standard,16,162,Simon & Schuster,SKU-BOO-000377,396.91,211.81,276,2023-10-13 19:31:38,True,full_load
378,Dowell Storage Box Plus,4,152,Dowell,SKU-HOM-000378,9512.49,6332.48,452,2024-07-20 19:41:08,True,full_load
379,Sony Portable SSD Max,2,29,Sony,SKU-ELE-000379,34614.48,19713.44,67,2023-09-01 19:34:49,True,full_load
380,Hanabishi Dining Chair Standard,4,9,Hanabishi,SKU-HOM-000380,11584.4,6322.07,319,2023-01-08 23:51:55,True,full_load
381,Adidas Basketball Pro,13,15,Adidas,SKU-SPO-000381,7609.78,3616.74,461,2024-11-10 17:16:55,True,full_load
382,Royal Canin Cat Litter Mini,20,72,Royal Canin,SKU-PET-000382,2238.7,1205.81,304,2025-06-01 12:34:05,True,full_load
383,Adidas Water Bottle Mini,13,167,Adidas,SKU-SPO-000383,13783.79,9891.23,267,2023-06-03 20:42:58,True,full_load
384,Samsung Bluetooth Speaker Pro,3,125,Samsung,SKU-ELE-000384,19562.75,11664.47,376,2022-01-18 00:19:15,True,full_load
385,Penshoppe Running Shoes Mini,8,170,Penshoppe,SKU-FAS-000385,4024.94,2291.55,336,2022-09-10 03:13:01,True,full_load
386,Monde Nissin Trail Mix Standard,17,56,Monde Nissin,SKU-FOO-000386,629.88,306.87,46,2024-06-28 15:30:56,False,full_load
387,Whiskas Dog Leash Mini,19,40,Whiskas,SKU-PET-000387,1667.24,1193.46,4,2023-01-22 06:07:15,True,full_load
388,O'Reilly Self-Help Book Plus,16,69,O'Reilly,SKU-BOO-000388,1324.16,759.25,127,2022-04-02 08:10:37,True,full_load
389,Logitech Wireless Earbuds Pro,3,167,Logitech,SKU-ELE-000389,22951.85,10633.99,386,2025-11-27 12:21:45,True,full_load
390,Mattel Toy Car Plus,14,97,Mattel,SKU-KID-000390,237.44,115.35,21,2023-04-24 23:41:58,True,full_load
391,Nivea Sunscreen Lite,10,57,Nivea,SKU-BEA-000391,536.22,367.54,40,2025-03-17 03:24:02,True,full_load
392,Simon & Schuster Business Book Plus,15,113,Simon & Schuster,SKU-BOO-000392,456.53,283.57,497,2022-01-26 06:31:38,True,full_load
393,Simon & Schuster Fantasy Novel Lite,16,103,Simon & Schuster,SKU-BOO-000393,546.34,359.34,60,2022-08-17 03:43:04,True,full_load
394,Aozi Dog Leash Pro,19,184,Aozi,SKU-PET-000394,2458.71,1240.54,189,2024-03-15 07:53:35,True,full_load
395,Philips Shoe Rack Pro,4,183,Philips,SKU-HOM-000395,3213.9,1825.57,491,2022-11-03 22:31:18,True,full_load
396,Samsung USB-C Charger Max,3,110,Samsung,SKU-ELE-000396,35507.8,18344.52,237,2025-06-07 07:34:44,True,full_load
397,JBL Smartphone Lite,1,160,JBL,SKU-ELE-000397,18030.63,10761.01,66,2022-04-25 11:22:05,True,full_load
398,The Ordinary Conditioner Max,11,80,The Ordinary,SKU-BEA-000398,803.45,453.72,437,2025-11-16 18:22:28,True,full_load
